09:40:02,000720,현대건설,154900,233394,361,3.4,26,172601
09:40:02,247540,에코프로비엠,203500,174315,354,5.18,128,198596
09:40:02,066310,큐에스아이,13630,2552202,347,3.19,1,1261
09:40:02,064350,현대로템,183500,189538,347,3.15,37,200276
09:40:02,068270,셀트리온,206000,159425,328,3.21,8,475959
09:40:02,267260,HD현대일렉트릭,971000,33356,323,5.08,120,350378
09:40:02,011070,LG이노텍,309500,101313,313,5.99,124,73250
09:40:02,100790,미래에셋벤처투자,22800,1341520,305,10.1,43,12166
09:40:02,055550,신한지주,93800,327208,306,4.0,71,444276
09:40:02,475150,SK이터닉스,54600,552456,301,5.02,24,18362
09:40:02,495050,RISE 코리아밸류업,25710,1162150,298,3.32,0,8290
09:40:02,007660,이수페타시스,125200,234249,293,3.91,57,91688
09:40:02,102970,KODEX 증권,26755,1075527,287,5.57,0,10192
09:40:02,148020,RISE 200,86900,324562,282,3.09,0,31825
09:40:02,067310,하나마이크론,35050,777820,272,8.27,33,23482
09:40:02,218410,RFHIC,85000,315199,267,11.26,-42,22570
09:40:02,065530,와이어블,2145,12436693,266,16.47,-3,1029
09:40:02,462330,KODEX 2차전지산업레,1695,15383193,260,6.34,0,7442
09:40:02,131030,옵투스제약,17570,1459342,256,23.98,-5,3102
09:40:02,0117V0,TIGER 코리아AI전력기,18300,1317003,241,4.51,0,6175
09:40:02,000150,두산,1245000,19533,243,8.17,57,201613
09:45:03,000660,SK하이닉스,1028000,1051902,10813,4.26,1038,7326580
09:45:03,005930,삼성전자,195800,5430319,10632,3.16,1543,11584731
09:45:03,122630,KODEX 레버리지,87565,6469590,5665,6.36,0,53925
09:45:03,069500,KODEX 200,86185,3604345,3106,3.2,0,180978
09:45:03,050890,쏠리드,14510,14182867,2057,8.86,-34,8810
09:45:03,010170,대한광통신,9000,22716300,2044,8.97,7,13978
09:45:03,233740,KODEX 코스닥150레버,17160,10964212,1881,5.7,0,44706
09:45:03,263750,펄어비스,48375,3389653,1639,18.92,309,31096
09:45:03,489790,한화비전,96700,1495657,1446,16.02,14,48620
09:45:03,091160,KODEX 반도체,103350,1175481,1214,3.2,0,41537
09:45:03,000250,삼천당제약,1043000,108448,1131,11.43,-260,244661
09:45:03,005935,삼성전자우,138700,755781,1048,3.5,0,1132573
09:45:03,066970,엘앤에프,142900,715093,1021,14.0,213,57459
09:45:03,178320,서진시스템,51200,1884153,964,4.07,-23,30069
09:45:03,229200,KODEX 코스닥150,20000,4707406,941,2.96,0,71646
09:45:03,494310,KODEX 반도체레버리지,73055,1283994,938,6.29,0,12486
09:45:03,102110,TIGER 200,86175,938247,808,3.22,0,75898
09:45:03,009150,삼성전기,458000,173000,792,4.81,36,342097
09:45:03,006800,미래에셋증권,65300,1118336,730,7.04,55,363177
09:45:03,069540,빛과전자,2985,22400857,668,14.5,-15,2913
09:45:03,402340,SK스퀘어,625000,104130,650,5.04,44,825544
09:45:03,488080,TIGER 반도체TOP10레,44945,1436527,645,5.1,0,14018
09:45:03,017900,광전자,3135,20474092,641,17.78,-9,1785
09:45:03,487240,KODEX AI전력핵심설비,34120,1856300,633,4.91,0,19136
09:45:03,450080,에코프로머티,71500,876174,626,4.85,181,50308
09:45:03,353200,대덕전자,84800,617346,523,9.15,29,41856
09:45:03,138080,오이솔루션,40150,1249093,501,17.6,25,4903
09:45:03,100590,머큐리,6530,7649722,499,10.68,-5,1034
09:45:03,298040,효성중공업,2857000,16280,465,5.7,224,266216
09:45:03,003000,부광약품,8020,5903514,473,12.1,1,7864
09:45:03,352820,하이브,308500,149488,461,5.12,37,132649
09:45:03,010120,LS ELECTRIC,869000,49770,432,6.89,73,260700
09:45:03,000720,현대건설,155500,263399,409,3.67,31,173047
09:45:03,247540,에코프로비엠,203000,187223,380,5.18,142,198596
